docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
5abb7370-554c-47ba-a842-dbf03f665607,Fox News' Ralph Peters: 'Bring Back The Death Penalty' For Edward Snowden (VIDEO),"Fox News analyst Ralph Peters said Monday that Edward Snowden's leaks constituted ""treason"" punishable by execution.","Peters was speaking to Brian Kilmeade on ""Fox and Friends,"" and argued that no Americans have been hurt by the secret government surveillance programs that Snowden exposed.",(h/t Raw Story),-2.5,2.5,"[""5"",""4""]",,Right,Left,False
228737df-4bd9-4dc0-8d1d-720faf027a5b,"Daniel Ellsberg Calls Edward Snowden A 'Hero,' Says NSA Leak Was Most Important In American History","By publicly identifying himself as the leaker behind last week's NSA revelations, Edward Snowden has secured his place in media and political history.","ABC News called the leak ""one of the greatest national security leaks in recent American history,"" and in publishing his identity, the Guardian compared Snowden, a 29-year-old contractor with the NSA, to Daniel Ellsberg, perhaps the most famous leaker in history. It was almost exactly 42 years earlier, on June 13th, 1971, that the first batch of the Pentagon Papers were published in the New York Times.","However the story unfolds, Snowden has in all likelihood added his name to a select group of leakers who became nearly as famous as the secrets they revealed.",2.5,5.0,"[""6""]",,Left,Left,True
a8d8203a-4589-428e-aad2-ea802e471389,Thousands sign petition for Snowden’s pardon as he seeks asylum in Iceland,A White House petition requesting that President Obama pardon admitted National Security Agency whistleblower Edward Snowden is quickly amassing signatures as the 29-year-old former government contractor looks abroad for political asylum.,"Snowden came forward on Sunday to reveal his identity as the source behind the most recent NSA leaks, which were reported by The Guardian and The Washington Post last week.",Follow Josh on Twitter,2.5,5.0,"[""1"",""5""]",,Left,Right,False
86e4b1f5-89a0-4b1f-abf6-65d25d16e99d,"Suddenly, Taking Sexual Harassment Seriously Could Cost Al Franken","Yesterday I wrote that long-delayed reckonings about the harassment and potential crimes of Bill Clinton and Ted Kennedy are welcome, but they are arriving at a distinctly convenient time for the Democratic party.","Today we’ll see whether Democrats and various voices on the left are willing to confront inappropriate behavior on the part of a Democratic lawmaker in office. As our Theodore Kupfer writes below, KABC radio host Leeann Tweeden says that Senator Al Franken groped and forcibly kissed her on a USO tour in 2006. While most people are likely to respond to the photo, the described behavior deserves its own focus:","Democrats are likely to be divided in their responses. Senator Claire McCaskill of Missouri stated on Twitter, “I’m shocked and concerned. The behavior described is completely unacceptable. Comedy is no excuse for inappropriate conduct, and I believe there should be an ethics investigation.”",0.0,0.0,"[""5"",""4""]",,Left,Right,False
189d85a4-be9b-45c1-afaf-ba6a88e5ec64,"Al Franken, accused of groping broadcaster, says he’ll cooperate with Senate ethics probe","The renewed national debate on sexual assault and harassment reached Capitol Hill on Thursday after a television and radio show host accused Sen. Al Franken of unwanted kissing and groping more than a decade ago, drawing universal condemnation from both Democrats and Republicans.","Mr. Franken, Minnesota Democrat, said he remembered the facts differently than did Leeann Tweeden, who said the unwanted encounters came in 2006 while Mr. Franken was still a comic, as they were doing a tour to entertain American troops.","Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",2.5,5.0,"[""0"",""5""]",,Right,Right,True
b3e7ea43-4af5-449e-92a1-2642cf35a7a7,Radio Host Says Senator Al Franken Kissed and Groped Her,"Senator Al Franken was accused Thursday of kissing and groping a TV and radio host without her consent. Leeann Tweeden, who has previously worked for NBC and Fox Sports and currently works on “McIntyre in the Morning” on KABC/790 AM, wrote on the radio station’s website about her encounter with Franken.","It took place in 2006 when the two of them were a part of a USO trip to the Middle East, she writes. Franken had written a sketch that had the two of them kissing and, before they performed, he insisted they rehearse it despite Tweeden’s refusal.","Missouri senator Claire McCaskill will give $30,000 from the PAC to a “Missouri-based charity.” Ohio senator Sherrod Brown will give $28,000 to charities in his state, and North Dakota senator Heidi Heitkamp will give $10,000 to charities in her state.",2.5,2.5,"[""1"",""5""]",,Left,Left,True
81d149d2-3fd5-4815-86ef-9c615fd86f28,Sarah Palin: No One Would Harass Me Because They ‘Know I’m Probably Packing’ [VIDEO],Former Alaska governor and vice presidential candidate Sarah Palin gave one simple reason why she thinks no one has tried to sexually harass her.,"“I think a whole lot of people know I’m probably packing so I don’t think there’s a whole lot of people who would necessarily mess with me,” Palin told MSNBC reporter Kasie Hunt Thursday. “I don’t mean to be light-hearted about it, because it’s a serious issue,” Palin continued.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-5.0,5.0,"[""1"",""5""]",,Right,Right,True
7976d18f-9fe0-4ef3-a1aa-bdbadd84fc47,Meet The News Anchor Who Was Groped By Al Franken,"Leeann Tweeden attends the 27th Annual Cedars-Sinai Medical Center Sports Spectacular at the Hyatt Regency Century Plaza hotel on May 20, 2012 in Century City, California. (Photo by Frederick M. Brown/Getty Images)",News anchor Leeann Tweeden said in a story published Thursday that Democratic Sen. Al Franken groped and kissed her during a United Service Organizations tour in 2006.,"A post shared by Leeann Tweeden (@leeanntweeden) on Aug 27, 2015 at 4:37pm PDT",0.0,0.0,"[""0"",""5""]",,Right,Right,True
259b95ba-221b-42c2-b490-a318b5c75b00,Anthony Scaramucci Suggests Reince Priebus Is Leaking Info To The Press,Scaramucci: I don't like the activity that's going on in the WH. I don't like what they're doing to my friends. https://t.co/jvlXoX5iGs,White House communications director Anthony Scaramucci on Thursday suggested that White House Chief of Staff Reince Priebus is sharing confidential information to the press.,"“We agree with Anthony that these staggering number of leaks are undermining the ability of our government to function and to protect this country,” Justice Department spokeswoman Sarah Isgur Flores said. “Like the Attorney General has said. “Whenever a case can be made, we will seek to put some people in jail, and we will aggressively pursue leak cases wherever they may lead.”",5.0,0.0,"[""5"",""4""]",,Right,Left,False
1722436e-a76e-404d-aed9-fb946f9ef7aa,"In Vulgar Interview, Scaramucci Lashes Out At Bannon And Priebus","New White House Communications Director Anthony Scaramucci addresses the daily briefing at the White House in Washington, U.S., July 21, 2017. REUTERS/Jonathan Ernst",White House communications director Anthony Scaramucci attacked fellow senior aides Steve Bannon and Reince Priebus in a wild interview published Thursday by The New Yorker.,Updated at 6:37 PM EST with Scaramucci’s tweet.,0.0,2.5,"[""0"",""5""]",,Left,Right,False
f5bdcc87-eea0-4006-9860-f21d4241ff57,Everything Trump Does Must Be Viewed Through This Single Lens,Photo: Chip Somodevilla/Getty Images,"Most weeks, New York Magazine writer-at-large Frank Rich speaks with contributor Alex Carp about the biggest stories in politics and culture. Today: Trump’s attacks on his attorney general, the Senate’s health-care vote, and new messaging from the Democrats.","The recent Washington Post–ABC News poll finding that only 37 percent of Americans think that the Democratic Party “stands for something” — or, at best, “just stands against Trump” (52 percent) — rings true to me. The Democrats will inevitably rebound after Trump’s implosion as they did after Richard Nixon’s, but, as was the case in the short-lived Jimmy Carter interregnum of the 1970s, the party’s comeback will prove short-lived if there is not a blood transfusion of new leaders and genuinely “bold” ideas.",5.0,-2.5,"[""1"",""5""]",,Left,Left,True
6ed901bd-e66d-4993-92ec-9da8fd445e8f,Gingrich Lambasts ‘Full of Himself’ Scaramucci,"Former U.S. Rep. Newt Gingrich, with his wife Callista, addresses the press following meeting at Trump Tower (Kevin Hagen/Getty Images)","Former House Speaker Newt Gingrich railed against new White House Communications Director Anthony Scaramucci Thursday, calling him “full of himself” and “pugnacious.”","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-5.0,-2.5,"[""5"",""3""]",,Right,Right,True
ce92bb57-d18b-4522-8a37-9678d96c8783,"Anthony Scaramucci uses vulgar language to lash out at Priebus, make fun of Bannon in interview",Newly appointed White House Communications Director Anthony Scaramucci is using vulgar language to lash out against Chief of Staff Reince Priebus and make fun of Senior Adviser Steve Bannon in a new interview.,"In a story published by the New Yorker on Thursday evening, Scaramucci asks writer Ryan Lizza to reveal who leaked the details of a dinner the president attended to him. He goes on to accuse Priebus of leaking.","“This is getting out of hand. I am honestly getting concerned for my safety in the office tomorrow. This type of behavior is unbelievable. Working in the White House and something like that is said, it is a disgrace,” the official said.",-2.5,5.0,"[""5"",""3""]",,Right,Right,True
abb5dddf-2180-490b-bda1-851927d3b958,"Scaramucci previews broad crackdown on leaks, warns he's 'front-stabbing person'",New White House Communications Director Anthony Scaramucci suggested Wednesday that his efforts to stop damaging leaks will go beyond the West Wing and into federal agencies -- and made clear he won’t play the Washington back-stabbing game.,"To the contrary, he said, “I’m more of a front-stabbing person.""","“The president himself deserves better that,” said Scaramucci, who declined to directly discuss Trump’s dissatisfaction with Sessions' job performance or whether a rift exists between Trump and Secretary of State Rex Tillerson.",2.5,-5.0,"[""6""]",,Right,Right,True
6edc1418-284a-4a01-ab22-a41e32fb4616,Report: Obama Warned Trump Against Hiring Flynn,"Just days after the November election, then-President Obama warned then-President Elect Donald Trump against hiring Michael Flynn as national security adviser, NBC News reports.","Obama gave Trump the warning during a 90-minute meeting in the Oval Office on Nov. 10, three former Obama administration officials told NBC.",Follow Chuck on Twitter,-5.0,5.0,"[""0"",""5""]",,Left,Right,False
fc16d437-2594-4598-b47f-d1aeaabadffd,"Report: Obama Warned Against Hiring Flynn, But Trump Ignored Him",Photo: Jabin Botsford/The Washington Post/Getty Images,"President Obama warned Donald Trump against hiring retired Lt. Gen. Michael Flynn to serve as national security adviser, former Obama administration officials have told NBC and CNN. The reports come hours after Trump attempted to blame Obama for the Flynn fiasco, which saw the president fire his NSA after just 24 days in White House.","The White House has yet to explain how Obama is to blame for Trump’s hiring of Flynn. Or how Obama is to blame for Trump waiting three weeks to fire Flynn after learning that he was lying about his contacts with Russia. Or how Obama is to blame for Trump calling Flynn a “wonderful man” who was “treated very, very unfairly by the media,” even after he was fired.",2.5,2.5,"[""0"",""5""]",,Left,Left,True
f6815094-1bee-4002-b74a-859fc920d9e7,Yates hearing: Trump clashes with Obama officials ahead of testimony,"President Trump and members of the Obama administration clashed Monday ahead of testimony from a former official expected to excoriate ousted adviser Michael Flynn, with the president swiping at the witness and other ex-Obama officials leaking to the media that Trump was warned about Flynn -- by Barack Obama himself.",The latest statements and stories reflect the current and former administrations still battling to control the narrative on the ever-evolving controversy over Russian meddling in the 2016 campaign.,"Trump fired Yates, who had been appointed deputy attorney general by former President Barack Obama, in late January after she refused to defend the president’s travel ban executive order in court.",-2.5,2.5,"[""6""]",,Right,Right,True
4809373e-9ed6-4859-b066-b540d91890dc,Trump Implies Sally Yates Leaked Classified I,Donald Trump suggested Sally Yates should be asked how classified information was leaked to the press when she testifies Monday afternoon.,"Yates, an Obama administration holdover who was the acting attorney general for just 10 days of the Trump administration before she was fired for refusing to uphold his travel ban, will testify before a Senate subcommittee about her discussions with the White House regarding former national security adviser Mike Flynn Monday. She told White House counsel Donald McGahn that Flynn had been in contact with Russian Ambassador Sergey Kislyak and warned he could be at risk for blackmail.","Trump has repeatedly defended his character since he was fired by the White House in January, and even encouraged him to seek immunity if he were to testify before the Senate Intelligence Committee.",-2.5,2.5,"[""6""]",,Right,Right,True
ed96a89e-27ec-434d-8e06-f30623b68c47,FBI Admits That James Comey Misled Congress About Huma Abedin’s Email Habits,Photo: Jim Watson/AFP/Getty Images,"Imagine you’re James Comey. Weeks before last November’s election, you decided to flout historical precedent and the attorney general’s recommendation by announcing that the FBI had discovered emails that might — or might not — establish that the Democratic presidential nominee was a criminal. You couldn’t say, one way or the other. Because you hadn’t bothered to see if these “new” emails were mere duplicates of old ones before making their discovery the biggest story in American politics.","Last week, Comey said that he did not regret his October letter, and would write it again, given the opportunity. The fact that he felt compelled to buttress his “they brought this on themselves” narrative with wild exaggerations about Abedin’s conduct could be read as a sign of Comey’s guilty conscience — or of the very opposite.",-5.0,2.5,"[""6""]",,Left,Left,True
fda7ff03-59a2-4e8c-bd8d-096f0410f9a3,Comey Made False Claim About Huma Abedin At Congressional Hearing,FBI Director Jim Comey overstated a bombshell claim he made in a Senate hearing last week about Huma Abedin’s handling of her boss Hillary Clinton’s emails.,"During testimony before the Senate Judiciary Committee, Comey said that Abedin had “forwarded hundreds and thousands of emails, some of which contain classified information” to a laptop owned by her husband, Anthony Weiner.",Follow Chuck on Twitter,-2.5,2.5,"[""1"",""5""]",,Left,Right,False
62fc683e-4692-4b82-9fbb-f7f34b8d78c1,White House defends Sessions as Dems seek resignation over Russia revelation,"The White House is standing by Attorney General Jeff Sessions in the face of mounting Democratic calls for his resignation – after reports showed he spoke with the Russian ambassador, despite testimony that he did not have “communications” with Moscow.","Senate Minority Leader Chuck Schumer on Thursday morning became the latest top Democrat to seek Sessions’ dismissal, while also calling for a special prosecutor and an inspector general probe.","Asked about such requests, Sessions told NBC, “I’ve said that whenever it’s appropriate, I will recuse myself, there’s no doubt about that.”",5.0,0.0,"[""0"",""5""]",,Right,Right,True
066f8616-6722-4660-8e73-da8a8effc0ff,"Claire McCaskill Claims She Never Met Russia’s Ambassador, But Her Tweets Suggest Otherwise","Missouri Sen. Claire McCaskill has tweeted in the past about meetings and phone calls she has had with Russia’s ambassador, despite claiming on Thursday that she has never met with or talked to the diplomat.","In a tweet on Thursday, McCaskill sought to show that Attorney General Jeff Sessions’ meetings last year with the ambassador, Sergey Kislyak, were an outlier for sitting U.S. Senators.",Follow Chuck on Twitter,-2.5,-2.5,"[""1"",""5""]",,Right,Right,True
5693a6f3-e4b1-4c03-aeb6-0b68d9191465,Sessions Recuses Himself But Still Dodges Questions,Photo: Nicholas Kamm/AFP/Getty Images,"As he signaled he would probably do earlier today amidst the explosive revelation of two meetings he held with Russia’s ambassador to the U.S. during the presidential campaign, Attorney General Jeff Sessions announced he would recuse himself from any Justice Department investigation of contacts between the Trump campaign and Russian officials or agents. Indeed, the recusal will extend to investigations of any issues related to the 2016 election, though it is hard to imagine any issue eclipsing this one in significance. It is also worth noting the recusal only extends to events occurring before Election Day, which means Sessions could involve himself in a probe of alleged contacts occurring between November 8 and today.","But that’s his story and he’s sticking to it. Absent new evidence, we can expect Republicans in Congress, if not Democrats, to call the recusal enough and shift attention from Sessions to the broader investigation, or try to bury the whole thing. But as with his decision not to disclose the meetings in January, Sessions’s reputation as a straight shooter is taking a big hit. Once again, he’s splitting hairs like a shady lawyer instead of living up to his responsibilities as chief law-enforcement officer of the United States.",2.5,2.5,"[""6""]",,Left,Left,True
2a4588c9-7a03-432b-922a-afb56915267e,Report: The White House Found Out About Sessions’s Contact With Russia Through The Media,A new report claims that the White House learned that Attorney General Jeff Sessions had contact with the Russian ambassador to the U.S. through media reports.,"According to what a senior administration official told CNN Thursday, the Trump administration did not know about that Sessions had contact with the Russian ambassador during the campaign until they saw it in press reports that broke overnight.",The official did not clarify how they found out about the meeting.,2.5,-5.0,"[""0"",""5""]",,Right,Right,True
ec451c07-8f7e-42a3-94e6-f0093072730e,Obama administration reportedly raced to preserve intelligence on possible contact between Russians and Trump associates,"In the final hours of Barack Obama's presidency, some White House officials reportedly raced to spread and preserve information about possible communications between associates of then-candidate Donald Trump and Russians.","The New York Times, citing former American officials, reported that these officials were concerned that the information they were gaining on the Russian meddling in the election and the possible campaign contact could be compromised with the new administration, and they wanted to set up any future investigation with the information.",Trump has denied having any knowledge that aides were in touch with Russian intelligence agents during the election.,2.5,-5.0,"[""1"",""5""]",,Left,Right,False
207874b1-507e-45db-9009-a4768e26b33b,Activists Demand Sessions’ Resignation Outside Dept. Of Justice,"Liberal activists and members of the Democratic Party protested outside of the Department of Justice Thursday afternoon, demanding Attorney General Jeff Sessions’ resignation.","“False testimony counters any right you have to remain Attorney General of the United States of America,” Texas Democratic Rep. Sheila Jackson Lee said of Sessions to the 200 or so protesters gathered outside the building on Pennsylvania Avenue in Washington, D.C.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",2.5,-5.0,"[""1"",""5""]",,Left,Right,False
aa8235a0-3302-4f83-936b-2728d2914613,Jeff Sessions Called For A Special Counsel After Loretta Lynch Met With Bill Clinton,"In November, then-Sen. Jeff Sessions (R-Ala.) called for Loretta Lynch to recuse herself from any investigation into Hillary Clinton’s use of a private email server or improper conduct by the Clinton Foundation, saying the attorney general could not be impartial after her impromptu meeting with former President Bill Clinton on an airplane in Phoenix.","“When a high public official is accused of serious wrongdoing and there is a sufficient factual predicate to investigate, it is imperative the investigation be thorough, with dispatch and without partisanship,” Sessions wrote in an op-ed, co-signed by other high-profile Donald Trump supporters.","“She did not officially recuse. And there is a procedure for that, which I would follow,” he said, as noted by the Democratic opposition research group American Bridge. “I believe that would be the best approach for the country because we can never have a political dispute turn into a criminal dispute. That’s not in any way that would suggest anything other than absolute objectivity. This country does not punish its political enemies, but this country ensures that no one is above the law.”",5.0,-5.0,"[""6""]",,Right,Left,False
fce4fbaa-13b9-414b-a614-640975ac3728,Trump Wouldn’t Let His Campaign Research Any of the Skeletons in His Closet,Photo: Joe Raedle/Getty Images,Watching Donald Trump’s campaign bob and weave and run in circles in response to the hailstorm of damaging revelations against him recently — ranging from his business losses in the 1990s to the allegations of sexual misbehavior and even crimes pelting him almost hourly right now — you’d almost think they did not see any of this coming.,Maybe Trump was determined to show he did not really need a campaign — that his most effective tactic was to put himself out there and let his awesomeness do all the work. Turns out America is getting to know the mogul better every day.,0.0,0.0,"[""0"",""5""]",,Left,Left,True
b256eb0c-9e71-4d14-87db-1216be80a246,"Trump Faces Another Accusation -- This Time, He Looked Up Models' Skirts","Yet another woman is alleging that she witnessed inappropriate sexual advances by Donald Trump, now the Republican nominee for president.","Lisa Boyne, a health food business entrepreneur, described a disturbing episode in the mid-1990s: While at a restaurant with her and others, she said Trump paraded women in front of their table, looked under women’s skirts, and commented on whether they were wearing underwear.","Editor’s note: Donald Trump regularly incites political violence and is a serial liar, rampant xenophobe, racist, misogynist and birther who has repeatedly pledged to ban all Muslims — 1.6 billion members of an entire religion — from entering the U.S.",-5.0,-5.0,"[""6""]",,Left,Left,True
9a9e4cdf-252c-413d-b6fa-f29c16af2dce,People Magazine Writer Says Trump Kissed Her Without Her Consent,People magazine writer Natasha Stoynoff said Donald Trump pushed her against a wall and kissed her without her permission while she was at his Mar-a-Lago hotel to interview him in 2005.,"Stoynoff recounted that she was interviewing Trump and his wife Melania to write a profile on their one-year wedding anniversary. (RELATED: Report: NBC Leaked Trump Tape To Washington Post, Held On To It To Maximize Impact)",Trump denied in the second presidential debate ever kissing or groping women without consent.,2.5,2.5,"[""0"",""5""]",,Left,Right,False
8b880a68-71f1-4b42-9f74-7b968bf5f9c3,Trump’s New Accusers Are Not Part of a Clintonian Conspiracy,Photo: Gabriela Maj/Patrick McMullan,"Last Friday, the Washington Post published a video in which Donald Trump bragged about his affinity for serial sexual assault (or, more precisely, kissing women and grabbing them by their genitals without waiting for consent). Unlike most campaign stories, Trump’s remarks grabbed the attention of nearly the entire American electorate. Then, on Sunday night, before an audience of 66.5 million, the GOP nominee claimed that he had never kissed or groped a woman without her permission.","When Trump’s misogyny was raised at that first debate, the mogul argued that any objection to his treatment of women was an example of political correctness run amok. There were nine other candidates on the stage that night. None saw a political advantage in challenging the mogul’s assertion. Conservatives should ask themselves why that is.",-2.5,5.0,"[""5"",""3""]",,Left,Left,True
43353164-939f-4d58-9856-6577b3a49389,Donald Trump Addresses Natasha Stoynoff Sexua,Donald Trump implied that the woman who accused of him of sexually harassing her wasn’t attractive enough for him to do something like that.,"After Natasha Stoynoff accused the Republican nominee of “shoving his tongue” down her throat while she was writing a story about his and Melania’s anniversary, he disputed her claims during a rally in West Palm Beach Thursday.","“Take a look, you take a look, look at her — look at her words — you tell me what you think. I don’t think so. I don’t think so.”",2.5,-5.0,"[""5"",""4""]",,Left,Right,False
eca8add1-249f-4a0d-9143-c339ad154257,Trump Threatens To Sue His Female Accusers,"WASHINGTON ― Donald Trump’s campaign signaled Wednesday night that it may sue women accusing the GOP nominee of sexual misconduct, escalating its defense to new claims of Trump’s predatory behavior published in The New York Times and elsewhere.","“NYT editors, reporters, politically motivated accusers better lawyer up,” a high-ranking Trump campaign source told CNN.","Trump previously threatened legal action against the Times after the newspaper published a bombshell account of his tax returns earlier this month. So far, there’s been no lawsuit. And even if Trump does sue, he’ll stand little chance in the courts.",-2.5,0.0,"[""5"",""4""]",,Left,Left,True
cbcadc49-3c6f-41a8-a211-d78d84a902dd,"Trump says Obama born in US, ‘period’ – after new ‘birther’ dust-up","Donald Trump tried to tamp down a newly revived campaign dust-up Friday over his views on President Obama’s birthplace, declaring the president was born in the United States – “period” – after declining to make that statement earlier this week.","The Republican presidential nominee also tried to blame Hillary Clinton for starting the controversy back in 2008, which her team denies. He cast his remarks as a bid to put the issue to rest once and for all, at a time when his poll numbers are rising.","At the White House on Friday, Obama declined to comment at length on the issue, saying he’s got other business to attend to – and is confident about where he was born.",-2.5,0.0,"[""5"",""4""]",,Right,Right,True
ad2a0c2f-ce8d-4af5-881b-aab66887e5d7,Donald Trump: Hillary Clinton Is the Real Birther,Photo: Mandel Ngan/AFP/Getty Images,"Refusing to concede error is a core element of Donald Trump’s primordial appeal. The birther issue has forced him into an untenable situation where he has had no choice. Trump used unhinged claims about President Obama’s citizenship to win the favor of Republican voters, but the taint has contributed to his justified image as a racist. The Washington Post asked Trump about it again Thursday night. In a hasty effort to put the issue behind him, Trump held what was billed as a press conference but turned out to be a series of canned testimonials by supporters, followed by a perfunctory statement disavowing birtherism and shifting the blame to his opponent.","Trump is compressing this historical cycle into a much shorter span. First, he uses birtherism to gain a massive fanbase that he leverages into the Republican nomination. Next, he foists the blame for this issue onto his opponent. By this point, most of his fans are prepared to believe literally anything he says. Why not call Hillary Clinton the real birther?",2.5,-5.0,"[""6""]",,Left,Left,True
c608ba67-4b29-4e47-b8c0-b097b841676a,"Trump Campaign Splits With Trump, Disavows Birtherism",Photo: Spencer Platt/Getty Images,"Everyone knows that two wrongs don’t make a right, but maybe that equation changes when you tack on multiple statements that are completely wrong? That’s the strategy the Trump team tested on Thursday night after the candidate refused to say whether President Obama was born in the United States, even after several top surrogates reported that he’s rejected birtherism.","After years of questioning President Obama’s citizenship, Trump shouldn’t be celebrated if he offers a halfhearted apology, and journalists shouldn’t let his campaign spread the lie that he actually dropped the birther issue in 2011. But maybe they will. According to CNN’s Don Lemon, Miller’s statement means that birtherism is “done, this issue is over,” and we have Trump to “credit for at least now he’s admitted it, I mean somewhat. You give him some credit for that.”",5.0,5.0,"[""5"",""3""]",,Left,Left,True
b0f580ba-5a44-4fda-9157-9af9c0d17159,Hillary Clinton’s 2008 campaign manager admits birther connection,ANALYSIS/OPINION:,Hillary Clinton’s 2008 campaign manager Patti Solis Doyle admitted on Twitter and in a cable interview Friday that a Clinton staffer had indeed spread the rumor that President Barack Obama was born outside of the United States.,"Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",-2.5,-5.0,"[""0"",""5""]",,Right,Right,True
d6ba02bb-dcf3-473d-8389-818149dd42a3,"Anti-Trump Father Of Muslim Soldier Wants Out Of The Spotlight, He Says In TV Interview [VIDEO]","Khizr Khan, the father of fallen Muslim-American soldier Captain Humayun Khan said on Monday after criticizing Donald Trump at the Democratic National Convention and in multiple television interviews since then that he wants to be “out of this controversy.”","Khizr Khan, Screen Grab CNN, 8-1-2016",Follow Steve on Twitter and Facebook,-2.5,0.0,"[""1"",""5""]",,Left,Right,False
f7f48882-42c6-4c4f-8b34-6d6f0c442084,Lewandowski Claims Captain Khan Would Still Be Alive If Trump Had Been President,"Monday morning, former Donald Trump campaign manager Corey Lewandowski claimed on CNN that Captain Humayun Khan would still be alive if Donald Trump been president a dozen years ago.","“We’ve had 7,000 soldiers who have died, $6 trillion wasted overseas that if Donald Trump was president, we would never have had, and Captain Khan would be alive today,” Lewandowski, who is now a paid CNN contributor, said.","Lewandowski, meanwhile, is getting paid by CNN for his political analysis despite the fact he’s contractually barred from criticizing Trump.",2.5,-2.5,"[""0"",""5""]",,Left,Left,True
17738d21-3d2f-45c4-b3bb-3f21b7e6826c,Clinton spat with Benghazi mom takes back seat to Trump-Khan debate,"As Donald Trump and the father of a fallen Muslim U.S. soldier continued trading barbs on Monday morning, Hillary Clinton’s spat with the mom of an American who died in the Benghazi terror attack continues to take a back seat.","The dustup between the Republican presidential nominee and Khizr Khan has gotten the headlines, but some are beginning to wonder why equal time isn’t being given to Democratic presidential nominee Hillary Clinton, who has challenged Pat Smith’s claims that Clinton told her the Benghazi attack started because of an anti-Muslim video. That origin story has since been proved false and emails sent by Clinton soon after the attack show the then-Secretary of State was aware the Sept. 11, 2012 assault was a coordinated terror strike.","The public quarrel has drawn strong reactions from many top Republicans, who have praised Capt. Khan’s sacrifice and scolded Trump for his rhetoric. Sen. John McCain, R-Ariz., delivered a stinging critique on Monday morning, saying that “while our Party has bestowed upon him the nomination, it is not accompanied by unfettered license to defame those who are the best among us.”",-2.5,2.5,"[""1"",""5""]",,Left,Right,False
73c65e26-8e72-4ce4-973e-6b2a95f4a72d,"Khan Family Feud, ‘We Want To Be Out Of This Controversy’",The embattled parents of the fallen Sergeant Khan want to get away from the feud that started when they attacked Republican nominee Donald Trump on the stage of the Democratic National Convention (DNC) last week.,"“We want to be out of this controversy. That is not our style…This is not our path,” father Khizr Khan told CNN Monday. Khan attempted to preempt any Trump response by saying there was no need for Trump to comment any more on the matter. “We want to maintain our dignity,” Khan added.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-2.5,0.0,"[""0"",""5""]",,Right,Right,True
cde0745f-8830-46fe-963d-895a666d62d3,Father Of Muslim US Soldier Is Attorney Specializing In Selling US Citizenship,"Khizr Khan, who's son Humayun (L) was killed serving in the U.S. Army, speaks at the Democratic National Convention in Philadelphia, Pennsylvania, U.S. July 28, 2016. REUTERS/Lucy Nicholson","Khizr Khan, the father of a fallen Muslim U.S. soldier, is an immigration attorney whose specialty is a program that critics say allows immigrants to buy their way in the United States.",Follow Kerry on Twitter,2.5,-5.0,"[""5"",""3""]",,Right,Right,True
a973071e-ec9b-4819-8f00-3fbdf3d07003,A Conversation With Trump’s Veterans Co-Chair About Khizr Khan ,"New Hampshire Representative Al Baldasaro is a co-chair of the Trump campaign for veterans’ issues. He helped write Trump’s veterans’ plan. He appeared as a surrogate for the Trump campaign around the country — including events in South Carolina, Florida, Texas, Delaware and New York. He served as a delegate for Trump at the Republican convention and was a member of the credentialing committee.","Reached by phone in New Hampshire, Baldasaro told ThinkProgress that he believes Khizr Khan, the gold star father who criticized Trump at the Democratic convention, is an agent of the Muslim Brotherhood. Baldasaro explained that he believes Khan has “long ties to the Clinton and Obama campaign.” That is damning because “in the White House there is the Muslim Brotherhood.” Baldasaro suggested “looking it up on the internet” for more information.","“I don’t speak for Trump,” he said, “Only Trump speaks for Trump.”",2.5,2.5,"[""1"",""5""]",,Right,Left,False
55aaf5fa-4827-49a2-bf53-dc75d0e4df63,Trump Veterans Adviser Attacks Khizr Khan As A ‘Muslim Brotherhood Agent’,"An official adviser to the Trump campaign has escalated the attacks on Khizr Khan, the gold star father who was critical of Trump at the Democratic convention, baselessly accusing him of being a “Muslim Brotherhood agent.”","The adviser, Al Baldasaro, tweeted a link to an article from Shoebat.com, a fringe anti-Islam conspiracy website. The article also suggests (without any evidence) that Humayun Khan, who was awarded a Purple Heart and Bronze, was a jihadist who joined the military to kill Americans.",The Trump campaign and Baldasaro did not immediately return requests for comment.,-5.0,-5.0,"[""6""]",,Left,Left,True
